date,country,manufacturer,total_vaccinations,is_western_europe
2021-02-05,Argentina,CanSino,3.0,False
2021-02-06,Argentina,CanSino,3.0,False
2021-02-07,Argentina,CanSino,3.0,False
2021-02-08,Argentina,CanSino,3.0,False
2021-02-09,Argentina,CanSino,3.0,False
2021-02-10,Argentina,CanSino,3.0,False
2021-02-11,Argentina,CanSino,3.0,False
2021-02-12,Argentina,CanSino,3.0,False
2021-02-13,Argentina,CanSino,3.0,False
2021-02-14,Argentina,CanSino,3.0,False
2021-02-15,Argentina,CanSino,3.0,False
2021-02-16,Argentina,CanSino,3.0,False
2021-02-17,Argentina,CanSino,3.0,False
2021-02-18,Argentina,CanSino,3.0,False
2021-02-19,Argentina,CanSino,3.0,False
2021-02-20,Argentina,CanSino,3.0,False
2021-02-21,Argentina,CanSino,3.0,False
2021-02-22,Argentina,CanSino,3.0,False
2021-02-23,Argentina,CanSino,3.0,False
2021-02-24,Argentina,CanSino,3.0,False
2021-02-25,Argentina,CanSino,3.0,False
2021-02-26,Argentina,CanSino,3.0,False
2021-02-27,Argentina,CanSino,3.0,False
2021-02-28,Argentina,CanSino,3.0,False
2021-03-01,Argentina,CanSino,3.0,False
2021-03-02,Argentina,CanSino,3.0,False
2021-03-03,Argentina,CanSino,3.0,False
2021-03-04,Argentina,CanSino,3.0,False
2021-03-05,Argentina,CanSino,3.0,False
2021-03-06,Argentina,CanSino,3.0,False
2021-03-07,Argentina,CanSino,3.0,False
2021-03-08,Argentina,CanSino,3.0,False
2021-03-09,Argentina,CanSino,3.0,False
2021-03-10,Argentina,CanSino,3.0,False
2021-03-11,Argentina,CanSino,3.0,False
2021-03-12,Argentina,CanSino,3.0,False
2021-03-13,Argentina,CanSino,3.0,False
2021-03-14,Argentina,CanSino,3.0,False
2021-03-15,Argentina,CanSino,3.0,False
2021-03-16,Argentina,CanSino,3.0,False
2021-03-17,Argentina,CanSino,3.0,False
2021-03-18,Argentina,CanSino,3.0,False
2021-03-19,Argentina,CanSino,3.0,False
2021-03-20,Argentina,CanSino,3.0,False
2021-03-21,Argentina,CanSino,3.0,False
2021-03-22,Argentina,CanSino,3.0,False
2021-03-23,Argentina,CanSino,3.0,False
2021-03-24,Argentina,CanSino,3.0,False
2021-03-25,Argentina,CanSino,3.0,False
2021-03-26,Argentina,CanSino,3.0,False
2021-03-27,Argentina,CanSino,3.0,False
2021-03-28,Argentina,CanSino,3.0,False
2021-03-29,Argentina,CanSino,3.0,False
2021-03-30,Argentina,CanSino,3.0,False
2021-03-31,Argentina,CanSino,3.0,False
2021-04-01,Argentina,CanSino,3.0,False
2021-04-02,Argentina,CanSino,3.0,False
2021-04-03,Argentina,CanSino,3.0,False
2021-04-04,Argentina,CanSino,3.0,False
2021-04-05,Argentina,CanSino,3.0,False
2021-04-06,Argentina,CanSino,3.0,False
2021-04-07,Argentina,CanSino,3.0,False
2021-04-08,Argentina,CanSino,3.0,False
2021-04-09,Argentina,CanSino,3.0,False
2021-04-10,Argentina,CanSino,3.0,False
2021-04-11,Argentina,CanSino,3.0,False
2021-04-12,Argentina,CanSino,3.0,False
2021-04-13,Argentina,CanSino,3.0,False
2021-04-14,Argentina,CanSino,3.0,False
2021-04-15,Argentina,CanSino,3.0,False
2021-04-16,Argentina,CanSino,3.0,False
2021-04-17,Argentina,CanSino,3.0,False
2021-04-18,Argentina,CanSino,3.0,False
2021-04-19,Argentina,CanSino,3.0,False
2021-04-20,Argentina,CanSino,3.0,False
2021-04-21,Argentina,CanSino,4.0,False
2021-04-22,Argentina,CanSino,6.0,False
2021-04-23,Argentina,CanSino,6.0,False
2021-04-24,Argentina,CanSino,6.0,False
2021-04-25,Argentina,CanSino,6.0,False
2021-04-26,Argentina,CanSino,6.0,False
2021-04-27,Argentina,CanSino,6.0,False
2021-04-28,Argentina,CanSino,6.0,False
2021-04-29,Argentina,CanSino,6.0,False
2021-04-30,Argentina,CanSino,6.0,False
2021-05-01,Argentina,CanSino,6.0,False
2021-05-02,Argentina,CanSino,6.0,False
2021-05-03,Argentina,CanSino,6.0,False
2021-05-04,Argentina,CanSino,6.0,False
2021-05-05,Argentina,CanSino,6.0,False
2021-05-06,Argentina,CanSino,6.0,False
2021-05-07,Argentina,CanSino,7.0,False
2021-05-08,Argentina,CanSino,7.0,False
2021-05-09,Argentina,CanSino,7.0,False
2021-05-10,Argentina,CanSino,7.0,False
2021-05-11,Argentina,CanSino,7.0,False
2021-05-12,Argentina,CanSino,7.0,False
2021-05-13,Argentina,CanSino,7.0,False
2021-05-14,Argentina,CanSino,7.0,False
2021-05-15,Argentina,CanSino,7.0,False
2021-05-16,Argentina,CanSino,7.0,False
2021-05-17,Argentina,CanSino,7.0,False
2021-05-18,Argentina,CanSino,7.0,False
2021-05-19,Argentina,CanSino,7.0,False
2021-05-20,Argentina,CanSino,7.0,False
2021-05-21,Argentina,CanSino,7.0,False
2021-05-22,Argentina,CanSino,7.0,False
2021-05-23,Argentina,CanSino,7.0,False
2021-05-24,Argentina,CanSino,7.0,False
2021-05-25,Argentina,CanSino,7.0,False
2021-05-26,Argentina,CanSino,7.0,False
2021-05-27,Argentina,CanSino,7.0,False
2021-05-28,Argentina,CanSino,7.0,False
2021-05-29,Argentina,CanSino,7.0,False
2021-05-30,Argentina,CanSino,7.0,False
2021-05-31,Argentina,CanSino,7.0,False
2021-06-01,Argentina,CanSino,7.0,False
2021-06-02,Argentina,CanSino,8.0,False
2021-06-03,Argentina,CanSino,8.0,False
2021-06-04,Argentina,CanSino,8.0,False
2021-06-05,Argentina,CanSino,8.0,False
2021-06-06,Argentina,CanSino,8.0,False
2021-06-07,Argentina,CanSino,8.0,False
2021-06-08,Argentina,CanSino,8.0,False
2021-06-09,Argentina,CanSino,8.0,False
2021-06-10,Argentina,CanSino,8.0,False
2021-06-11,Argentina,CanSino,8.0,False
2021-06-12,Argentina,CanSino,8.0,False
2021-06-13,Argentina,CanSino,8.0,False
2021-06-14,Argentina,CanSino,8.0,False
2021-06-15,Argentina,CanSino,8.0,False
2021-06-16,Argentina,CanSino,8.0,False
2021-06-17,Argentina,CanSino,8.0,False
2021-06-18,Argentina,CanSino,8.0,False
2021-06-19,Argentina,CanSino,8.0,False
2021-06-20,Argentina,CanSino,8.0,False
2021-06-21,Argentina,CanSino,8.0,False
2021-06-22,Argentina,CanSino,8.0,False
2021-06-23,Argentina,CanSino,8.0,False
2021-06-24,Argentina,CanSino,8.0,False
2021-06-25,Argentina,CanSino,9.0,False
2021-06-26,Argentina,CanSino,9.0,False
2021-06-27,Argentina,CanSino,9.0,False
2021-06-28,Argentina,CanSino,9.0,False
2021-06-29,Argentina,CanSino,9.0,False
2021-06-30,Argentina,CanSino,9.0,False
2021-07-01,Argentina,CanSino,9.0,False
2021-07-02,Argentina,CanSino,10.0,False
2021-07-03,Argentina,CanSino,10.0,False
2021-07-04,Argentina,CanSino,10.0,False
2021-07-05,Argentina,CanSino,10.0,False
2021-07-06,Argentina,CanSino,10.0,False
2021-07-07,Argentina,CanSino,10.0,False
2021-07-08,Argentina,CanSino,10.0,False
2021-07-09,Argentina,CanSino,10.0,False
2021-07-10,Argentina,CanSino,10.0,False
2021-07-11,Argentina,CanSino,10.0,False
2021-07-12,Argentina,CanSino,10.0,False
2021-07-13,Argentina,CanSino,10.0,False
2021-07-14,Argentina,CanSino,10.0,False
2021-07-15,Argentina,CanSino,10.0,False
2021-07-16,Argentina,CanSino,10.0,False
2021-07-17,Argentina,CanSino,10.0,False
2021-07-18,Argentina,CanSino,10.0,False
2021-07-19,Argentina,CanSino,10.0,False
2021-07-20,Argentina,CanSino,12.0,False
2021-07-21,Argentina,CanSino,12.0,False
2021-07-22,Argentina,CanSino,12.0,False
2021-07-23,Argentina,CanSino,12.0,False
2021-07-24,Argentina,CanSino,12.0,False
2021-07-25,Argentina,CanSino,12.0,False
2021-07-26,Argentina,CanSino,12.0,False
2021-07-27,Argentina,CanSino,12.0,False
2021-07-28,Argentina,CanSino,12.0,False
2021-07-29,Argentina,CanSino,12.0,False
2021-07-30,Argentina,CanSino,12.0,False
2021-07-31,Argentina,CanSino,12.0,False
2021-08-01,Argentina,CanSino,12.0,False
2021-08-02,Argentina,CanSino,12.0,False
2021-08-03,Argentina,CanSino,12.0,False
2021-08-04,Argentina,CanSino,14.0,False
2021-08-05,Argentina,CanSino,14.0,False
2021-08-06,Argentina,CanSino,15.0,False
2021-08-07,Argentina,CanSino,15.0,False
2021-08-08,Argentina,CanSino,15.0,False
2021-08-09,Argentina,CanSino,15.0,False
2021-08-10,Argentina,CanSino,15.0,False
2021-08-11,Argentina,CanSino,15.0,False
2021-08-12,Argentina,CanSino,16.0,False
2021-08-13,Argentina,CanSino,16.0,False
2021-08-14,Argentina,CanSino,16.0,False
2021-08-15,Argentina,CanSino,16.0,False
2021-08-16,Argentina,CanSino,16.0,False
2021-08-17,Argentina,CanSino,16.0,False
2021-08-18,Argentina,CanSino,16.0,False
2021-08-19,Argentina,CanSino,16.0,False
2021-08-20,Argentina,CanSino,16.0,False
2021-08-21,Argentina,CanSino,16.0,False
2021-08-22,Argentina,CanSino,16.0,False
2021-08-23,Argentina,CanSino,16.0,False
2021-08-24,Argentina,CanSino,16.0,False
2021-08-25,Argentina,CanSino,16.0,False
2021-08-26,Argentina,CanSino,16.0,False
2021-08-27,Argentina,CanSino,16.0,False
2021-08-28,Argentina,CanSino,16.0,False
2021-08-29,Argentina,CanSino,16.0,False
2021-08-30,Argentina,CanSino,16.0,False
2021-08-31,Argentina,CanSino,16.0,False
2021-09-01,Argentina,CanSino,16.0,False
2021-09-02,Argentina,CanSino,16.0,False
2021-09-03,Argentina,CanSino,16.0,False
2021-09-04,Argentina,CanSino,16.0,False
2021-09-05,Argentina,CanSino,16.0,False
2021-09-06,Argentina,CanSino,16.0,False
2021-09-07,Argentina,CanSino,63.0,False
2021-09-08,Argentina,CanSino,102.0,False
2021-09-09,Argentina,CanSino,109.0,False
2021-09-10,Argentina,CanSino,111.0,False
2021-09-11,Argentina,CanSino,386.0,False
2021-09-12,Argentina,CanSino,758.0,False
2021-09-13,Argentina,CanSino,14880.0,False
2021-09-14,Argentina,CanSino,16076.0,False
2021-09-15,Argentina,CanSino,17201.0,False
2021-09-16,Argentina,CanSino,18520.0,False
2021-09-17,Argentina,CanSino,27093.0,False
2021-09-18,Argentina,CanSino,27563.0,False
2021-09-19,Argentina,CanSino,27607.0,False
2021-09-20,Argentina,CanSino,30094.0,False
2021-09-21,Argentina,CanSino,32582.0,False
2021-09-22,Argentina,CanSino,35858.0,False
2021-09-23,Argentina,CanSino,39725.0,False
2021-09-24,Argentina,CanSino,44002.0,False
2021-09-25,Argentina,CanSino,46511.0,False
2021-09-26,Argentina,CanSino,47126.0,False
2021-09-27,Argentina,CanSino,52724.0,False
2021-09-28,Argentina,CanSino,58027.0,False
2021-09-29,Argentina,CanSino,61942.0,False
2021-09-30,Argentina,CanSino,65194.0,False
2021-10-01,Argentina,CanSino,68965.0,False
2021-10-02,Argentina,CanSino,70119.0,False
2021-10-03,Argentina,CanSino,70286.0,False
2021-10-04,Argentina,CanSino,73045.0,False
2021-10-05,Argentina,CanSino,76677.0,False
2021-10-06,Argentina,CanSino,80596.0,False
2021-10-07,Argentina,CanSino,83289.0,False
2021-10-08,Argentina,CanSino,84197.0,False
2021-10-09,Argentina,CanSino,85013.0,False
2021-10-10,Argentina,CanSino,85247.0,False
2021-10-11,Argentina,CanSino,85476.0,False
2021-10-12,Argentina,CanSino,87642.0,False
2021-10-13,Argentina,CanSino,89750.0,False
2021-10-14,Argentina,CanSino,92024.0,False
2021-10-15,Argentina,CanSino,94610.0,False
2021-10-16,Argentina,CanSino,95367.0,False
2021-10-17,Argentina,CanSino,95450.0,False
2021-10-18,Argentina,CanSino,97709.0,False
2021-10-19,Argentina,CanSino,100491.0,False
2021-10-20,Argentina,CanSino,103074.0,False
2021-10-21,Argentina,CanSino,105792.0,False
2021-10-22,Argentina,CanSino,107864.0,False
2021-10-23,Argentina,CanSino,108390.0,False
2021-10-24,Argentina,CanSino,108526.0,False
2021-10-25,Argentina,CanSino,110152.0,False
2021-10-26,Argentina,CanSino,111911.0,False
2021-10-27,Argentina,CanSino,113648.0,False
2021-10-28,Argentina,CanSino,115114.0,False
2021-10-29,Argentina,CanSino,116748.0,False
2021-10-30,Argentina,CanSino,117031.0,False
2021-10-31,Argentina,CanSino,117165.0,False
2021-11-01,Argentina,CanSino,118706.0,False
2021-11-02,Argentina,CanSino,120506.0,False
2021-11-03,Argentina,CanSino,122403.0,False
2021-11-04,Argentina,CanSino,124202.0,False
2021-11-05,Argentina,CanSino,125601.0,False
2021-11-06,Argentina,CanSino,126167.0,False
2021-11-07,Argentina,CanSino,126338.0,False
2021-11-08,Argentina,CanSino,127513.0,False
2021-11-09,Argentina,CanSino,128779.0,False
2021-11-10,Argentina,CanSino,129984.0,False
2021-11-11,Argentina,CanSino,131264.0,False
2021-11-12,Argentina,CanSino,132294.0,False
2021-11-13,Argentina,CanSino,132516.0,False
2021-11-14,Argentina,CanSino,132523.0,False
2021-11-15,Argentina,CanSino,133379.0,False
2021-11-16,Argentina,CanSino,134343.0,False
2021-11-17,Argentina,CanSino,135345.0,False
2021-11-18,Argentina,CanSino,136432.0,False
2021-11-19,Argentina,CanSino,137457.0,False
2021-11-20,Argentina,CanSino,137618.0,False
2021-11-21,Argentina,CanSino,137690.0,False
2021-11-22,Argentina,CanSino,137791.0,False
2021-11-23,Argentina,CanSino,138725.0,False
2021-11-24,Argentina,CanSino,139646.0,False
2021-11-25,Argentina,CanSino,140580.0,False
2021-11-26,Argentina,CanSino,141759.0,False
2021-11-27,Argentina,CanSino,142019.0,False
2021-11-28,Argentina,CanSino,142146.0,False
2021-11-29,Argentina,CanSino,143397.0,False
2021-11-30,Argentina,CanSino,144625.0,False
2021-12-01,Argentina,CanSino,145991.0,False
2021-12-02,Argentina,CanSino,147564.0,False
2021-12-03,Argentina,CanSino,148761.0,False
2021-12-04,Argentina,CanSino,149245.0,False
2021-12-05,Argentina,CanSino,149385.0,False
2021-12-06,Argentina,CanSino,150662.0,False
2021-12-07,Argentina,CanSino,152043.0,False
2021-12-08,Argentina,CanSino,152330.0,False
2021-12-09,Argentina,CanSino,154794.0,False
2021-12-10,Argentina,CanSino,158260.0,False
2021-12-11,Argentina,CanSino,161284.0,False
2021-12-12,Argentina,CanSino,161368.0,False
2021-12-13,Argentina,CanSino,165583.0,False
2021-12-14,Argentina,CanSino,168797.0,False
2021-12-15,Argentina,CanSino,170203.0,False
2021-12-16,Argentina,CanSino,171895.0,False
2021-12-17,Argentina,CanSino,173485.0,False
2021-12-18,Argentina,CanSino,173775.0,False
2021-12-19,Argentina,CanSino,173879.0,False
2021-12-20,Argentina,CanSino,176019.0,False
2021-12-21,Argentina,CanSino,179083.0,False
2021-12-22,Argentina,CanSino,181703.0,False
2021-12-23,Argentina,CanSino,183200.0,False
2021-12-24,Argentina,CanSino,183387.0,False
2021-12-25,Argentina,CanSino,183393.0,False
2021-12-26,Argentina,CanSino,183721.0,False
2021-12-27,Argentina,CanSino,187032.0,False
2021-12-28,Argentina,CanSino,191531.0,False
2021-12-29,Argentina,CanSino,197962.0,False
2021-12-30,Argentina,CanSino,203953.0,False
2021-12-31,Argentina,CanSino,204112.0,False
2022-01-01,Argentina,CanSino,204154.0,False
2022-01-02,Argentina,CanSino,205483.0,False
2022-01-03,Argentina,CanSino,216214.0,False
2022-01-04,Argentina,CanSino,225008.0,False
2022-01-05,Argentina,CanSino,233936.0,False
2022-01-06,Argentina,CanSino,242366.0,False
2022-01-07,Argentina,CanSino,250507.0,False
2022-01-08,Argentina,CanSino,254251.0,False
2022-01-09,Argentina,CanSino,257231.0,False
2022-01-10,Argentina,CanSino,263328.0,False
2022-01-11,Argentina,CanSino,269277.0,False
2022-01-12,Argentina,CanSino,277338.0,False
2022-01-13,Argentina,CanSino,285057.0,False
2022-01-14,Argentina,CanSino,294452.0,False
2022-01-15,Argentina,CanSino,296381.0,False
2022-01-16,Argentina,CanSino,296912.0,False
2022-01-17,Argentina,CanSino,304788.0,False
2022-01-18,Argentina,CanSino,312103.0,False
2022-01-19,Argentina,CanSino,318414.0,False
2022-01-20,Argentina,CanSino,328649.0,False
2022-01-21,Argentina,CanSino,343125.0,False
2022-01-22,Argentina,CanSino,349110.0,False
2022-01-23,Argentina,CanSino,354651.0,False
2022-01-24,Argentina,CanSino,368741.0,False
2022-01-25,Argentina,CanSino,381772.0,False
2022-01-26,Argentina,CanSino,393604.0,False
2022-01-27,Argentina,CanSino,405871.0,False
2022-01-28,Argentina,CanSino,420012.0,False
2022-01-29,Argentina,CanSino,424461.0,False
2022-01-30,Argentina,CanSino,427369.0,False
2022-01-31,Argentina,CanSino,437203.0,False
2022-02-01,Argentina,CanSino,447623.0,False
2022-02-02,Argentina,CanSino,455234.0,False
2022-02-03,Argentina,CanSino,461436.0,False
2022-02-04,Argentina,CanSino,468481.0,False
2022-02-05,Argentina,CanSino,470465.0,False
2022-02-06,Argentina,CanSino,471020.0,False
2022-02-07,Argentina,CanSino,477971.0,False
2022-02-08,Argentina,CanSino,484469.0,False
2022-02-09,Argentina,CanSino,491474.0,False
2022-02-10,Argentina,CanSino,497305.0,False
2022-02-11,Argentina,CanSino,502854.0,False
2022-02-12,Argentina,CanSino,504372.0,False
2022-02-13,Argentina,CanSino,505547.0,False
2022-02-14,Argentina,CanSino,510689.0,False
2022-02-15,Argentina,CanSino,516107.0,False
2022-02-16,Argentina,CanSino,521519.0,False
2022-02-17,Argentina,CanSino,526449.0,False
2022-02-18,Argentina,CanSino,530874.0,False
2022-02-19,Argentina,CanSino,531986.0,False
2022-02-20,Argentina,CanSino,532495.0,False
2022-02-21,Argentina,CanSino,536988.0,False
2022-02-22,Argentina,CanSino,542322.0,False
2022-02-23,Argentina,CanSino,547178.0,False
2022-02-24,Argentina,CanSino,552275.0,False
2022-02-25,Argentina,CanSino,557036.0,False
2022-02-26,Argentina,CanSino,558187.0,False
2022-02-27,Argentina,CanSino,558849.0,False
2022-02-28,Argentina,CanSino,559712.0,False
2022-03-01,Argentina,CanSino,560220.0,False
2022-03-02,Argentina,CanSino,564026.0,False
2022-03-03,Argentina,CanSino,567893.0,False
2022-03-04,Argentina,CanSino,571153.0,False
2022-03-05,Argentina,CanSino,571780.0,False
2022-03-06,Argentina,CanSino,571979.0,False
2022-03-07,Argentina,CanSino,574806.0,False
2022-03-08,Argentina,CanSino,576620.0,False
2022-03-09,Argentina,CanSino,579083.0,False
2022-03-10,Argentina,CanSino,581317.0,False
2022-03-11,Argentina,CanSino,583461.0,False
2022-03-12,Argentina,CanSino,583824.0,False
2022-03-13,Argentina,CanSino,584009.0,False
2022-03-14,Argentina,CanSino,586131.0,False
2022-03-15,Argentina,CanSino,588754.0,False
2022-03-16,Argentina,CanSino,591538.0,False
2022-03-17,Argentina,CanSino,594048.0,False
2022-03-18,Argentina,CanSino,596806.0,False
2022-03-19,Argentina,CanSino,597310.0,False
2022-03-20,Argentina,CanSino,597539.0,False
2022-03-21,Argentina,CanSino,600532.0,False
2022-03-22,Argentina,CanSino,602834.0,False
2022-03-23,Argentina,CanSino,605574.0,False
2022-03-24,Argentina,CanSino,605863.0,False
2022-03-25,Argentina,CanSino,608364.0,False
2022-03-26,Argentina,CanSino,608831.0,False
2022-03-27,Argentina,CanSino,608959.0,False
2022-03-28,Argentina,CanSino,610540.0,False
2022-03-29,Argentina,CanSino,610540.0,False
2020-12-29,Argentina,Moderna,2.0,False
2020-12-30,Argentina,Moderna,2.0,False
2020-12-31,Argentina,Moderna,2.0,False
2021-01-01,Argentina,Moderna,2.0,False
2021-01-02,Argentina,Moderna,2.0,False
2021-01-03,Argentina,Moderna,2.0,False
2021-01-04,Argentina,Moderna,2.0,False
2021-01-05,Argentina,Moderna,2.0,False
2021-01-06,Argentina,Moderna,2.0,False
2021-01-07,Argentina,Moderna,2.0,False
2021-01-08,Argentina,Moderna,2.0,False
2021-01-09,Argentina,Moderna,2.0,False
2021-01-10,Argentina,Moderna,2.0,False
2021-01-11,Argentina,Moderna,2.0,False
2021-01-12,Argentina,Moderna,2.0,False
2021-01-13,Argentina,Moderna,2.0,False
2021-01-14,Argentina,Moderna,2.0,False
2021-01-15,Argentina,Moderna,2.0,False
2021-01-16,Argentina,Moderna,2.0,False
2021-01-17,Argentina,Moderna,2.0,False
2021-01-18,Argentina,Moderna,2.0,False
2021-01-19,Argentina,Moderna,2.0,False
2021-01-20,Argentina,Moderna,2.0,False
2021-01-21,Argentina,Moderna,2.0,False
2021-01-22,Argentina,Moderna,2.0,False
2021-01-23,Argentina,Moderna,2.0,False
2021-01-24,Argentina,Moderna,2.0,False
2021-01-25,Argentina,Moderna,2.0,False
2021-01-26,Argentina,Moderna,2.0,False
2021-01-27,Argentina,Moderna,2.0,False
2021-01-28,Argentina,Moderna,2.0,False
2021-01-29,Argentina,Moderna,2.0,False
2021-01-30,Argentina,Moderna,2.0,False
2021-01-31,Argentina,Moderna,2.0,False
2021-02-01,Argentina,Moderna,2.0,False
2021-02-02,Argentina,Moderna,2.0,False
2021-02-03,Argentina,Moderna,2.0,False
2021-02-04,Argentina,Moderna,2.0,False
2021-02-05,Argentina,Moderna,2.0,False
2021-02-06,Argentina,Moderna,2.0,False
2021-02-07,Argentina,Moderna,2.0,False
2021-02-08,Argentina,Moderna,2.0,False
2021-02-09,Argentina,Moderna,2.0,False
2021-02-10,Argentina,Moderna,2.0,False
2021-02-11,Argentina,Moderna,2.0,False
2021-02-12,Argentina,Moderna,2.0,False
2021-02-13,Argentina,Moderna,2.0,False
2021-02-14,Argentina,Moderna,2.0,False
2021-02-15,Argentina,Moderna,2.0,False
2021-02-16,Argentina,Moderna,2.0,False
2021-02-17,Argentina,Moderna,2.0,False
2021-02-18,Argentina,Moderna,2.0,False
2021-02-19,Argentina,Moderna,2.0,False
2021-02-20,Argentina,Moderna,2.0,False
2021-02-21,Argentina,Moderna,2.0,False
2021-02-22,Argentina,Moderna,2.0,False
2021-02-23,Argentina,Moderna,2.0,False
2021-02-24,Argentina,Moderna,2.0,False
2021-02-25,Argentina,Moderna,2.0,False
2021-02-26,Argentina,Moderna,2.0,False
2021-02-27,Argentina,Moderna,2.0,False
2021-02-28,Argentina,Moderna,2.0,False
2021-03-01,Argentina,Moderna,2.0,False
2021-03-02,Argentina,Moderna,2.0,False
2021-03-03,Argentina,Moderna,2.0,False
2021-03-04,Argentina,Moderna,2.0,False
2021-03-05,Argentina,Moderna,2.0,False
2021-03-06,Argentina,Moderna,2.0,False
2021-03-07,Argentina,Moderna,2.0,False
2021-03-08,Argentina,Moderna,2.0,False
2021-03-09,Argentina,Moderna,2.0,False
2021-03-10,Argentina,Moderna,2.0,False
2021-03-11,Argentina,Moderna,2.0,False
2021-03-12,Argentina,Moderna,2.0,False
2021-03-13,Argentina,Moderna,2.0,False
2021-03-14,Argentina,Moderna,2.0,False
2021-03-15,Argentina,Moderna,2.0,False
2021-03-16,Argentina,Moderna,2.0,False
2021-03-17,Argentina,Moderna,2.0,False
2021-03-18,Argentina,Moderna,2.0,False
2021-03-19,Argentina,Moderna,2.0,False
2021-03-20,Argentina,Moderna,2.0,False
2021-03-21,Argentina,Moderna,2.0,False
2021-03-22,Argentina,Moderna,2.0,False
2021-03-23,Argentina,Moderna,2.0,False
2021-03-24,Argentina,Moderna,2.0,False
2021-03-25,Argentina,Moderna,2.0,False
2021-03-26,Argentina,Moderna,2.0,False
2021-03-27,Argentina,Moderna,2.0,False
2021-03-28,Argentina,Moderna,2.0,False
2021-03-29,Argentina,Moderna,2.0,False
2021-03-30,Argentina,Moderna,2.0,False
2021-03-31,Argentina,Moderna,2.0,False
2021-04-01,Argentina,Moderna,2.0,False
2021-04-02,Argentina,Moderna,2.0,False
2021-04-03,Argentina,Moderna,2.0,False
2021-04-04,Argentina,Moderna,3.0,False
2021-04-05,Argentina,Moderna,3.0,False
2021-04-06,Argentina,Moderna,3.0,False
2021-04-07,Argentina,Moderna,3.0,False
2021-04-08,Argentina,Moderna,3.0,False
2021-04-09,Argentina,Moderna,3.0,False
2021-04-10,Argentina,Moderna,3.0,False
2021-04-11,Argentina,Moderna,3.0,False
2021-04-12,Argentina,Moderna,3.0,False
2021-04-13,Argentina,Moderna,4.0,False
2021-04-14,Argentina,Moderna,4.0,False
2021-04-15,Argentina,Moderna,4.0,False
2021-04-16,Argentina,Moderna,4.0,False
2021-04-17,Argentina,Moderna,4.0,False
2021-04-18,Argentina,Moderna,4.0,False
2021-04-19,Argentina,Moderna,4.0,False
2021-04-20,Argentina,Moderna,4.0,False
2021-04-21,Argentina,Moderna,4.0,False
2021-04-22,Argentina,Moderna,4.0,False
2021-04-23,Argentina,Moderna,4.0,False
2021-04-24,Argentina,Moderna,4.0,False
2021-04-25,Argentina,Moderna,4.0,False
2021-04-26,Argentina,Moderna,4.0,False
2021-04-27,Argentina,Moderna,4.0,False
2021-04-28,Argentina,Moderna,4.0,False
2021-04-29,Argentina,Moderna,4.0,False
2021-04-30,Argentina,Moderna,4.0,False
2021-05-01,Argentina,Moderna,4.0,False
2021-05-02,Argentina,Moderna,4.0,False
2021-05-03,Argentina,Moderna,4.0,False
2021-05-04,Argentina,Moderna,4.0,False
2021-05-05,Argentina,Moderna,4.0,False
2021-05-06,Argentina,Moderna,4.0,False
2021-05-07,Argentina,Moderna,4.0,False
2021-05-08,Argentina,Moderna,4.0,False
2021-05-09,Argentina,Moderna,4.0,False
2021-05-10,Argentina,Moderna,4.0,False
2021-05-11,Argentina,Moderna,5.0,False
2021-05-12,Argentina,Moderna,6.0,False
2021-05-13,Argentina,Moderna,6.0,False
2021-05-14,Argentina,Moderna,6.0,False
2021-05-15,Argentina,Moderna,6.0,False
2021-05-16,Argentina,Moderna,6.0,False
2021-05-17,Argentina,Moderna,6.0,False
2021-05-18,Argentina,Moderna,6.0,False
2021-05-19,Argentina,Moderna,6.0,False
2021-05-20,Argentina,Moderna,6.0,False
2021-05-21,Argentina,Moderna,6.0,False
2021-05-22,Argentina,Moderna,6.0,False
2021-05-23,Argentina,Moderna,6.0,False
2021-05-24,Argentina,Moderna,6.0,False
2021-05-25,Argentina,Moderna,6.0,False
2021-05-26,Argentina,Moderna,6.0,False
2021-05-27,Argentina,Moderna,6.0,False
2021-05-28,Argentina,Moderna,6.0,False
2021-05-29,Argentina,Moderna,6.0,False
2021-05-30,Argentina,Moderna,6.0,False
2021-05-31,Argentina,Moderna,6.0,False
2021-06-01,Argentina,Moderna,6.0,False
2021-06-02,Argentina,Moderna,6.0,False
2021-06-03,Argentina,Moderna,6.0,False
2021-06-04,Argentina,Moderna,6.0,False
2021-06-05,Argentina,Moderna,6.0,False
2021-06-06,Argentina,Moderna,6.0,False
2021-06-07,Argentina,Moderna,6.0,False
2021-06-08,Argentina,Moderna,6.0,False
2021-06-09,Argentina,Moderna,7.0,False
2021-06-10,Argentina,Moderna,7.0,False
2021-06-11,Argentina,Moderna,7.0,False
2021-06-12,Argentina,Moderna,7.0,False
2021-06-13,Argentina,Moderna,7.0,False
2021-06-14,Argentina,Moderna,7.0,False
2021-06-15,Argentina,Moderna,7.0,False
2021-06-16,Argentina,Moderna,7.0,False
2021-06-17,Argentina,Moderna,7.0,False
2021-06-18,Argentina,Moderna,8.0,False
2021-06-19,Argentina,Moderna,8.0,False
2021-06-20,Argentina,Moderna,8.0,False
2021-06-21,Argentina,Moderna,8.0,False
2021-06-22,Argentina,Moderna,8.0,False
2021-06-23,Argentina,Moderna,8.0,False
2021-06-24,Argentina,Moderna,8.0,False
2021-06-25,Argentina,Moderna,8.0,False
2021-06-26,Argentina,Moderna,8.0,False
2021-06-27,Argentina,Moderna,8.0,False
